t,Mode,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,StateBlc0,StateBlc1,StateBlc2,StateBlc3,StateBlc4,StateBlc5,StateBlc6,StateBlc7,StateBlc8,StateBlc9,StateBlc10,StateBlc11,StateBlc12,StateBlc13,StateBlc14,StateBlc15,State
0.0,1,58.87758268177325,34.31871050261857,29.792772437685645,31.502909767970717,53.038301355960435,38.8415643672315,49.5496031697062,41.74504995192432,26.756272845408763,20.044867414443406,56.08940158305516,28.370048256556366,42.6391551943339,20.65663286676926,52.04226133831642,57.80854554192252,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.1,1,59.278538921199065,34.601542814614405,30.051362929495454,31.76557991179643,53.38581656936177,39.12728672602433,49.87226393608312,42.04257655699395,27.000642988343806,20.26677758463621,56.42346268729709,28.64051511217548,42.9303125287962,20.876892674460287,52.382513221485276,58.18088140413649,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.2,1,59.55265710640928,34.885976530515066,30.311425917729906,32.02978011511865,53.73509800684613,39.4144573624114,50.19648442714364,42.34165077550859,27.24636339826173,20.489898853209013,56.75910742199737,28.91250222100516,43.22294330608583,21.09835318729305,52.72442332192965,58.55510979327817,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.30000000000000004,1,59.361477676322586,35.17182052367492,30.572969491917586,32.29551904454941,54.085954713169485,39.70308351115352,50.52227224479141,42.64228060968587,27.493441228679703,20.714237560755485,57.096343408602564,29.18601768900023,43.51705496400624,21.321020695647466,53.067999672245286,58.931240213870886,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.4,1,59.17161769073368,35.45899127210511,30.836002198736736,32.56280594941608,54.43830341221818,39.99317273072886,50.84963552917127,42.94447461580019,27.741884032289033,20.939800484764497,57.43517880948535,29.461057573616035,43.81265546014516,21.54490192269211,53.41323827144204,59.13680034999655,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
0.5,1,58.9830713228998,35.74749590398945,31.100531869622586,32.831649347056036,54.7921514160837,40.28473187180203,51.178581690049505,43.24824056861325,27.991698707776624,21.16659382909192,57.77562094523308,29.737420327564834,44.109752058596285,21.77000297218767,53.759937484939286,58.92446774201526,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.6000000000000001,1,58.79583327461406,36.03734207853174,31.366566937807473,33.10205838418728,55.147506628134956,40.577768368521575,51.50911876532313,43.553586782428084,28.242892702346026,21.394624289157317,58.11767759614972,30.015038912563995,44.40835261946659,21.996330346905673,54.10803027978046,58.7136638406228,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
0.7000000000000001,1,58.609898119322494,36.32853732472018,31.634115696211968,33.37404206546725,55.50437679942596,40.87228950938345,51.841254635803104,43.8605214103149,28.495473331469803,21.62389844177123,58.46135636272587,30.293920414810646,44.70846485687912,22.223890422518046,54.457523732039505,58.50438120495959,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
0.8,1,58.425260467454315,36.6210892076739,31.903186484340356,33.647609447905964,55.86276971555962,41.168302620588264,52.174997222650106,44.16905264903101,28.749447950092733,21.854422898665394,58.80666488354208,30.57407195205177,45.01009652563689,22.452689608567784,54.80842494657073,58.296612445197546,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
0.9,1,58.241914964503216,36.915005327270805,32.17378768649245,33.922769638873106,56.22269319536238,41.46581506457033,52.51035448580729,44.47918873733093,29.00482395110347,22.086204305140125,59.15361083377462,30.8555006723938,45.31325541964822,22.682734347152508,55.16074105591415,58.0903502198311,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
1.0,1,58.05985629192042,37.21029331927097,32.44592773320253,34.199531797723836,56.584155091951516,41.764834241150275,52.84733442523733,44.79093795730931,29.261608766547102,22.319249341136807,59.50220192635566,31.13821375528723,45.61794937317652,22.914031113962487,55.51447922118907,57.885587236879296,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
1.1,1,57.87907916674881,37.50696085536858,32.7196151012911,34.477905135870905,56.9471632927737,42.06536758755738,53.18594508095185,45.104308634438745,29.51980986765807,22.553564721266547,59.852445911988944,31.422218411578186,45.92418626087449,23.14658641830474,55.86964663213378,57.6823162533316,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
1.2000000000000002,1,57.69952867781668,37.805015722312675,32.99485840845339,34.75789902071526,56.97454403327231,42.36737284002248,53.52614228980707,45.41930923168852,29.77938501802743,22.789104923566605,59.85017511609153,31.70746961576339,46.231974092240634,23.38040687384965,56.226198250690665,57.48053015880757,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,False
1.3,1,57.52098854092612,38.10446532479899,33.27166594073894,35.03952256165807,56.769613679458466,42.670644900772054,53.86771107179276,45.7359477831195,30.04012913338029,23.025653596666988,59.60451486111437,31.993751537886094,46.541320543955116,23.615498725363743,56.58391824533224,57.28022144879467,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,False
1.4000000000000001,1,57.3434311360378,38.40531724818456,33.550046264549565,35.32278523054895,56.56615312665351,42.97516627164302,54.210633815677156,46.05423255053166,30.302024684590695,23.26319162248283,59.361178271424556,32.2810456082345,46.85223356889538,23.851868365689,56.94278810020143,57.08138282457325,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,False
1.5,1,57.16685274974613,38.707579022196526,33.83000789211443,35.60769644956363,56.36415490624102,43.28094332134123,54.554917992951935,46.37417173128884,30.565078016034207,23.501724980511053,59.120151390200185,32.569358351384864,47.16472105975058,24.089522136348464,57.30281438340124,56.884006938847186,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,False
1.6,1,56.99124968799541,39.011258212097076,34.111559381705376,35.894265693746966,56.16361160025496,43.58798244431751,54.90057110198395,46.69577356499645,30.829295498960313,23.741259670666448,58.881420370380496,32.85869630978138,47.47879094890349,24.32846641111811,57.66400367850445,56.68808649261339,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,False
1.7000000000000002,1,56.81661833432832,39.31636250522463,34.39470943480653,36.18250259250418,55.96451592806129,43.89629013770332,55.24760075154326,47.0190464349324,31.094683602568892,23.9818017744475,58.64497057224707,33.14906610638479,47.794451304957406,24.568706635469876,57.977677316779186,56.49361328289553,False,True,True,True,False,True,True,True,True,True,False,True,True,True,False,False,False
1.8,1,56.64295491711729,39.622899367513135,34.67946651083198,36.4724165276075,55.766860399727676,44.20587269559068,55.59601429833613,47.34399846538012,31.361248611828064,24.223357150600997,58.4106212846811,33.44047413444946,48.111709918706985,24.810081637450413,57.76133317326075,56.30041304711454,False,True,True,True,False,True,True,True,True,True,False,True,True,True,False,False,False
1.9000000000000001,1,56.47023211550202,39.73186032202076,34.79155114943095,36.58075508996774,55.57059210384266,44.29485904987063,55.666941184627916,47.432990737266365,31.471390950461664,24.344058198611243,58.17817051038997,33.56486385648283,48.18913716538182,24.92767621616461,57.54628487374557,56.108338870985186,False,True,True,True,False,True,True,True,True,True,False,True,True,True,False,False,False
2.0,1,56.29832175181555,39.84099538735092,34.90386577849563,36.68935387054627,55.37546661395587,44.38401045559717,55.738049309614496,47.522232924007255,31.58167609295222,24.46485420429569,57.947251572421095,33.68928331868545,48.26682993383191,25.04537938706571,57.33244788212503,55.91728030019681,False,True,True,True,False,True,True,True,True,True,False,True,True,True,False,False,False
2.1,1,56.12734169603964,40.149876607828936,35.19142783579084,36.98218981952217,55.18171031081357,44.69551608642732,56.08834136176743,47.849847260044825,31.850256346378185,24.7082410827627,57.71820427107771,33.982337617538924,48.586584248381094,25.288583069668977,57.11988932422636,55.72733347001233,False,True,True,True,False,True,True,True,True,True,False,True,True,True,False,False,False
2.2,1,55.957315060004724,40.46021126978915,35.48062054321489,37.27672920127401,54.98936598102554,45.008313896827254,56.440036849759196,48.1791624672216,32.120031721923844,24.9526581493216,57.49109180413915,34.276448350605605,48.9079574034447,25.532816040639737,56.908621327809705,55.538516417981334,False,True,True,True,False,True,True,True,True,True,False,True,True,True,False,False,False
2.3000000000000003,1,55.788238280568336,40.772007143734626,35.7714527275979,37.57298180061235,54.79842654483139,45.32241042625579,56.79314327769604,48.510187027413835,32.39100874581429,25.198111230940064,57.265903060676685,34.57162187224584,49.230957411486536,25.778083884008574,56.698637569170764,55.350823836773884,False,True,True,True,False,True,True,True,True,True,False,True,True,True,False,False,False
2.4000000000000004,0,55.62010781351273,41.08527203706281,36.06393326349161,37.870957457355864,54.60888497108031,45.63781224074078,57.14766817851391,48.842929466013885,32.66319397206725,25.444606175801788,57.042627013508415,34.867864556658084,49.555592324973944,26.024392207055634,56.48993176002522,55.164250449359756,False,True,True,True,False,True,True,True,True,True,False,True,True,True,False,False,False
2.5,1,55.452920184007304,41.40001386953963,36.35804116966581,38.170666155875054,54.42073434926058,45.95449601506508,57.24151227442531,49.17736845320025,32.936594048326576,25.69214890551304,56.8212228775519,35.16518285160349,49.88187032537391,26.271746696989418,56.28249771320029,54.978791068552184,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,False,False
2.6,1,55.2866717847439,41.71624023007812,36.653570335034544,38.47211752667014,54.233967529419644,46.27225345836893,57.02591507298197,49.51329754638117,33.21121545434831,25.940745064540252,56.6014661584194,35.463582921746536,50.20979936960725,26.520152895737272,56.07632900839271,54.79444035858036,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,False,False
2.7,1,55.121359178567246,42.033958836699036,36.950486707025206,38.77532138885923,54.048577560941105,46.59104840737476,56.81218660335625,49.850682404890804,33.48706489378199,26.19040034292036,56.38330607705163,35.76307098022089,50.53938771995621,26.76961653730157,55.87141939373546,54.61119319240442,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,False,False
2.8000000000000003,1,54.95697889646944,42.35317735676745,37.24879840935094,39.08028751564869,53.86455746350622,46.910886881160366,56.60031656276958,50.18953085865352,33.7641490337095,26.44112038883693,56.16673412330034,36.06365319512876,50.870643591902905,27.020143323443172,55.66776258255988,54.42904441311484,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,False,False
2.9000000000000004,1,54.793527487870385,42.6739034935545,37.54851360171359,39.387025734504064,53.681900304634325,47.23177491486349,56.390294726623715,50.52985076970468,34.04247456958737,26.692910872305994,55.95174184372977,36.36533575474572,51.203575241913164,27.27173897960906,55.46535232478535,54.24798889316349,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,False,False
3.0,1,54.631001520687875,42.99614498666193,37.84964048027848,39.69554592781346,53.500599199739,47.55371855993216,56.1821109485531,50.87165003260729,34.32204822560274,26.945777485453444,55.73832084168177,36.66812486779367,51.53819096791714,27.52440925522714,55.264182406983885,54.06802153442188,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,False,False
3.1,1,54.469397581247215,43.319909612185626,38.15218727789629,40.00585803316074,53.32064731174814,47.87672388426846,55.97575515975827,51.21493657464168,34.60287675482664,27.19972594263695,55.52646277682352,36.972026763573005,51.87449910949125,27.778159923831282,55.06424665211452,53.88913726797546,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,False,False
3.2,1,54.308712274268764,43.64520518275631,38.45616226415493,40.31797204339191,53.142037851042915,48.200796972260505,55.77121736889699,51.55971835585023,34.88496693925077,27.45476198047507,55.31615936507484,37.277047691993296,52.21250804790375,28.03299678309153,54.865538919481544,53.711331054091545,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,False,False
3.3000000000000003,0,54.148942222782516,43.97203954782786,38.76157374574619,40.63189800708655,52.96476407504464,48.5259439250054,55.56848766134952,51.90600336935312,35.16832559004741,27.710891358052407,55.10740237811563,37.583193923788876,52.55222620643764,28.28892565502723,54.66805310445088,53.53459788200157,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,False,False
3.4000000000000004,1,53.99008406804065,44.30042059396962,39.06843006683751,40.94764602903535,52.78881928779137,48.852170860535885,55.36755619846517,52.25379964166863,35.45295954783291,27.968119857127796,54.9001836428812,37.890471750737696,52.89366205071785,28.545952386223203,54.471783138159694,53.3589327696781,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,False,False
3.5,1,53.832134469488174,44.63035624496619,39.37673960919895,41.26522627040345,52.61419683979568,49.17948391389747,55.168413217309435,52.60311523282241,35.738875682757694,28.22645328220528,54.69449504139274,38.19888748573593,53.236824088823134,28.804082847903498,54.27672298741872,53.18433076375985,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,False,False
3.6,1,53.67509010475927,44.961854461852006,39.68651079224452,41.58464894878925,52.44089012803496,49.50788923716896,54.97104903065009,52.95395823638219,36.02608089453545,28.485897460556373,54.490328510744284,38.50844746282014,53.58172087132499,29.063322935955554,54.08286665470295,53.01078693954451,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,False,False
3.7,1,53.51894766958604,45.29492324332979,39.99775207355355,41.90592433890118,52.268892595451526,49.83739299977528,54.77545402605694,53.306336779908804,36.31458211281639,28.746458242514592,54.28767604250733,38.81915803747407,53.92836099175705,29.32367857123677,53.89020817781507,52.838296400731956,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,False,False
3.8000000000000003,1,53.36370387776648,45.629570625886274,40.310471949016765,42.229062772750105,52.098197730812004,50.168001388572506,54.5816186656561,53.660259025080904,36.60438629729025,29.00814150155601,54.08652968256181,39.13102558671247,54.27675308674488,29.585155699659072,53.69874162978576,52.666854279347454,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,False,False
3.9000000000000004,1,53.20932761226999,45.73668386878557,40.42219786772158,42.3419314346512,51.9287457889656,50.24803059487873,54.38944466050932,53.746469304405316,36.711622706073136,29.125109827718777,53.886840060882314,39.24750157500664,54.35455999824194,29.699039894942597,53.50844356123384,52.49643208410261,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,False,False
4.0,0,53.055671110944736,45.8439782789209,40.5340970680104,42.45506219185202,51.76025679784109,50.328190349187345,54.19846922654936,53.83287315752335,36.81901692917665,29.24218776999632,53.68838329545018,39.364037814080284,54.4326334348289,29.813047841699053,53.3192132667881,52.32690067219849,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,False,False
4.1000000000000005,1,52.90287478199597,46.181110358219705,40.8492302829185,42.78134910376157,51.59299764976831,50.660255985651006,54.00913673626596,54.18903497741949,37.11096444629499,29.505806187259452,53.49136672913853,39.677662200321386,54.78367222710098,30.076457638207582,53.131138739135984,52.15837890319573,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,False,False
