t,Mode,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,StateBlc0,StateBlc1,StateBlc2,StateBlc3,StateBlc4,StateBlc5,StateBlc6,StateBlc7,StateBlc8,StateBlc9,StateBlc10,StateBlc11,StateBlc12,StateBlc13,StateBlc14,StateBlc15,State
0.0,1,30.36779210580395,26.972256613736555,56.850701591717225,31.27595936105413,41.61630466762916,26.334745255231123,40.301828352535004,31.00343020819784,48.43195456863221,53.27952832426454,45.229699751531186,54.973439082971915,34.49138758004371,47.28988790071426,42.06852673931485,44.5996383015612,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.1,1,30.623575763399735,27.218630881448977,57.20929799760755,31.545743588509612,41.91119536736812,26.58550195058377,40.5931789955716,31.269195112439625,48.7646187786264,53.61381769096655,45.55150409922718,55.326395189289705,34.772096461373415,47.611114364510755,42.37510416421538,44.924061571505085,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.2,1,30.880849212200747,27.466427142394384,57.56973725272047,31.817125995488425,42.20761542715848,26.837597815416576,40.88600584981925,31.536417545295787,49.09898970084102,53.949727059814236,45.87492039058361,55.68113532287037,35.05432927796717,47.93392978278566,42.68324221382831,45.250197789553354,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.30000000000000004,1,31.139620421242938,27.71565287264302,57.93202831791416,32.09011519344935,42.5055723017934,27.09103940859475,41.18031595161842,31.8051048616477,49.43507547278743,54.28726386575012,46.19995612858727,56.03766794202977,35.33809359793517,48.2583415256723,42.9929482637193,45.57805529442474,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.4,1,31.399898933242056,27.966317024377343,58.29618192268425,32.364721494416095,42.80507491740816,27.345834583449925,41.47611772586312,32.07526586822093,49.77288583777683,54.62643701060964,46.52662029660199,56.39600317417023,35.62339848310381,48.58435841746579,43.30423114479143,45.907644070489944,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.5,1,31.66169349364259,28.218427800214055,58.66220789342074,32.64095434903612,43.10613144853795,27.60199053168888,41.77341888657577,32.34690863183413,50.112429716562254,54.96725464273501,46.854921118033474,56.75615029157269,35.91025223233003,48.911988535941234,43.617098941635,46.23897326029861,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.6000000000000001,1,31.92501252700632,28.471993101164397,59.03011569335024,32.9188228612655,43.408749767492274,27.859514178989297,42.072226861999525,32.62004092170549,50.45371569923864,55.30972460766581,47.184866510866435,57.11811822277643,36.19866283767062,49.241239658854305,43.9315594388684,46.57205166794802,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.7000000000000001,1,32.189864820049266,28.72702116660624,59.399915187276264,33.198336526550236,43.712938080420315,28.11841274444225,42.372549394227995,32.894670837801954,50.796752738491584,55.653855080559445,47.51646472608693,57.481916273090796,36.488638630136045,49.572119891050264,44.24762074908614,46.9068884700084,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.8,1,32.456259194624614,28.983506332928847,59.589302400541115,33.47949094153935,44.0187046266881,28.378693474792172,42.674380321624824,33.17080651141132,51.141549823035106,55.99965426951678,47.84972404712518,57.84755378532788,36.78018797421501,49.9046373699864,44.565291017454975,47.24349287993175,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.9,1,32.72420444266427,29.241244002467305,59.366216121964996,33.76208269546613,44.326057658753555,28.64036352301192,42.97751464467304,33.44845598415049,51.488115953242485,56.347130390125166,48.18465271334505,58.215040114019494,37.07331924851042,50.238800241333465,44.88457839872717,47.58187412491193,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
