t,Mode,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,StateBlc0,StateBlc1,StateBlc2,StateBlc3,StateBlc4,StateBlc5,StateBlc6,StateBlc7,StateBlc8,StateBlc9,StateBlc10,StateBlc11,StateBlc12,StateBlc13,StateBlc14,StateBlc15,State
0.0,1,56.498379784129824,57.660093738828614,40.06146389914592,56.23754911030069,23.342569103733,51.87013835099918,20.401613985831396,53.99540179898818,55.98774703876447,25.954506165635646,40.47978066946872,41.47296809638749,55.045586749610095,50.01844076460105,50.11290324885978,22.873659362981105,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.1,1,56.88482628325435,58.04697370968651,40.370733317413645,56.62929994509166,23.598522580417605,52.180181723677066,20.64670154180056,54.34332680736417,56.33624965335221,26.22226674660147,40.76089633375253,41.77344364651673,55.41899652979722,50.34988238734442,50.435759360927314,23.102807741510244,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.2,1,57.27343565048855,58.43590937444606,40.681756427009404,57.02324609615404,23.855962392350648,52.491736799030676,20.893152079712618,54.693029657659686,56.68651208580314,26.49146978854681,41.04342692265025,42.075478990808485,55.7943380724374,50.68297005094842,50.76017000903018,23.333245072103683,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.30000000000000004,1,57.66421930133017,58.826911097193054,40.99454253667667,57.41939911993945,24.114896397040535,52.80481088135382,21.140972534143888,55.04451909191382,57.03854289162446,26.76212239150891,41.327379262264,42.379081794747634,56.17162076960729,51.017711548164705,51.08614240805821,23.564978021573076,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.4,1,58.057190689440255,59.21999109194763,41.309102617179036,57.81777263617988,24.375333854780777,53.11941257845527,21.390171077400915,55.397805412341825,57.392352153053864,27.034232922479983,41.61276139672041,42.684261091777316,56.55085568927665,51.354116062066616,51.413685060042454,23.798014446743675,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.5,1,58.452361819535604,59.61516025314233,41.625446457773215,58.218378797372466,24.637283027533822,53.43554956601361,21.640754998409264,55.75289780622154,57.74794885991875,27.307808841499256,41.899580497795725,42.99102493699464,56.93205269918538,51.692191778318936,51.74280554290031,24.032361355780992,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.6000000000000001,1,58.84970165394261,59.691573674413036,41.94354080629341,58.621229778167816,24.9007521871102,53.75318648187237,21.892731593978297,56.10980548075306,58.10534202153813,27.582857620756993,42.18784375280622,43.29938140288914,57.3152216883528,52.03194690036933,52.07351145115481,24.26802577175277,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.7000000000000001,1,59.248997823691475,59.49255462667249,42.26317113721766,59.02633798039683,25.165749659977187,54.072106781131794,22.14610818846511,56.468537865069884,58.46454086291445,27.859386836326035,42.477558520259166,43.609338755966355,57.700372781766575,52.37338982517062,52.405810557273995,24.50501488982482,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.8,1,59.242276098907645,59.29517488425107,42.584244391541844,59.027261791758654,25.432213767365493,54.392285332811326,22.400892181883503,56.829034823414986,58.82555489381851,28.13740423572663,42.768732393329216,43.92090551513548,58.087516425514664,52.71652922114447,52.73971088895726,24.743336123541834,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
0.9,0,59.050639177417615,59.09921470168552,42.90655637745409,58.844227319505514,25.699939210434994,54.713728516253724,22.657090333351007,57.191093014384414,59.18839293980018,28.416917073783967,43.06137248443442,44.23408958390829,58.47666240990713,53.061373196545475,53.07521994425722,24.982996451574692,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False
