t,Mode,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,StateBlc0,StateBlc1,StateBlc2,StateBlc3,StateBlc4,StateBlc5,StateBlc6,StateBlc7,StateBlc8,StateBlc9,StateBlc10,StateBlc11,StateBlc12,StateBlc13,StateBlc14,StateBlc15,State
0.0,1,50.015447567469415,57.568718218055544,44.40739503300687,56.91404338365976,49.69416187589742,55.14429274521588,55.4839239485441,21.15546443683554,58.84743844405652,39.43679509927481,41.027442089363284,58.72800752612612,56.39879459381164,27.992263263657872,35.14697009474866,39.05368691220821,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.1,1,50.38421299650429,57.95581791225837,44.75197299180079,57.294718892966436,50.04895977728369,55.5016981894327,55.82206510622065,21.406599839252223,59.227349224802104,39.737386571140426,41.33570013475871,59.08523980828769,56.76835260151906,28.24640628332194,35.41470472774426,39.35289416023004,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.2,1,50.75510693186472,58.34500689878143,45.09848744469543,57.677506214492105,50.405629449866886,55.86087051750937,56.1618554488159,21.659202489169797,59.410169597185906,40.039516927131146,41.64550203829331,59.245751549668455,57.139786345832476,28.50191125753204,35.683810688786174,39.65367298305252,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False
0.30000000000000004,1,51.12814136673905,58.73629640171216,45.446949017276815,58.06241698406859,50.763965492248076,56.22181846732721,56.50330314691236,21.913065936718745,59.19906769231076,40.342978783771414,41.95664090069127,59.01338853702893,57.512890063212524,28.75878521796515,35.9542948882316,39.955816862699784,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False
0.4,1,51.50328423029852,58.80584055768685,45.797324299496545,58.44946332425177,51.12391135728778,56.584506505865626,56.846416615848455,22.168132172158494,58.98979821271517,40.647713562972385,42.269058299098035,58.782906629836354,57.887606757322374,29.017035383013976,36.22616442122768,40.25926764603563,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False
0.5,1,51.88032618216491,58.61180416017413,46.14940280974082,58.838656453233526,51.485475481440176,56.94872223467021,57.19120346888102,22.424408304577476,58.78235159806651,40.95372788005491,42.58276091006616,58.55429560085952,58.26394455817749,29.27666842685258,36.49942583667848,40.56403225403176,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False
0.6000000000000001,1,52.259248141183,58.419474789846525,46.50316435475398,59.23000827318834,51.84866672401845,57.31444360634557,57.53767176220815,22.681901862083784,58.57671894395776,41.26102872034876,42.897755847781795,58.327545897174495,58.64191214905895,29.53769150128207,36.77408616309298,40.87011805678125,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False
0.7000000000000001,1,52.64006076272207,58.22884479722555,46.858601654393716,59.42340865818327,52.21349383351206,57.68167833053689,57.8858294364965,22.940603461645946,58.37289125023734,41.56962298027038,43.21405013932152,58.10264786764196,59.02151810458599,29.80011167112638,37.05015234020762,41.17753233721357,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,False
0.8,1,53.02277465573574,58.03990645022945,47.21550850464398,59.223514735174675,52.57996551148685,58.05043406987587,58.23568427389731,23.200304836980855,58.17085949263169,41.87951751658149,43.531650771824445,57.87959178209865,59.40277095031404,30.063935965065696,37.32763127021304,41.486282339287214,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,False
0.9,1,53.40740057751567,57.85265207793085,47.573827501357975,59.024975588025086,52.948090581117455,58.420718595741164,58.58724401099891,23.460946529437322,57.97061480685099,42.19071927965052,43.85056482624531,57.658367990502484,59.78567933151575,30.32917151950758,37.60652996251965,41.79637540482993,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,False
1.0,1,53.793952610520186,57.667042613515854,47.933534700463184,58.82778759526576,53.31784640375103,58.511011178549396,58.65825772904162,23.7225017304401,57.77211631105688,42.50320315260115,44.17076724285897,57.43896997631983,59.88207845825244,30.595792784561493,37.88685788773417,42.10782120811602,True,False,True,False,True,False,False,True,False,True,True,False,False,True,True,True,False
1.1,1,54.18243483255763,57.48284685529034,48.2944134415881,58.631940124829846,53.68901686827595,58.29831942674578,58.42581628768827,23.98475344961215,57.57512603541226,42.81675229485916,44.4920408963063,57.22138182242824,59.66807392448952,30.863577591604923,38.16861705574447,42.420622487336,True,False,True,False,True,False,False,True,False,True,True,False,False,True,True,True,False
1.2000000000000002,1,54.57286113877272,57.300021664641115,48.65643291194755,58.43742935523994,54.061572476703574,58.087246328875295,58.195361941224114,24.24766820080218,57.379598648185045,43.13133463664767,44.814354136857794,57.00559687986664,59.455332326281315,31.132493210891216,38.45181671551093,42.73478897006558,True,False,True,False,True,False,False,True,False,True,True,False,False,True,True,True,False
1.3,1,54.96524216266082,57.11856119211537,49.01960002668361,58.244249192176284,54.43552094610411,57.877783474225225,57.96688305888632,24.511251034391965,57.185526874540265,43.44695590883353,45.13771321984568,56.79160545141802,59.24384771776631,31.402545477987363,38.73646369050284,43.05032809222722,True,False,True,False,True,False,False,True,False,True,True,False,False,True,True,True,False
1.4000000000000001,1,55.35958859299435,56.93845962490607,49.38392171952567,58.052393576193126,54.81087002287966,57.66992250457942,57.74036809005292,24.77550700806149,56.992903485088746,43.76362185989743,45.462124417441316,56.57939790473728,59.03361418358159,31.67374025434277,39.02256484027738,43.367247322662344,True,False,True,False,True,False,False,True,False,True,True,False,False,True,True,True,False
1.5,1,55.75591117219837,56.759711190967344,49.74940494085133,57.86185648683974,55.1876274810349,57.463655120054725,57.51580557253469,25.040441185080965,56.80172130093913,44.081338254431465,45.7875940169191,56.368964679232,58.82462584274578,31.94608342614898,39.31012705943633,43.68555416170084,True,False,True,False,True,False,False,True,False,True,True,False,False,True,True,True,False
1.6,1,56.15422070584672,56.58231015071372,50.11605666461724,57.67263193415727,55.56580112953615,57.25897306711387,57.29318411553321,25.306058639668873,56.61197318332977,44.40011087878007,46.114128326938975,56.16029627199436,58.6168768405515,32.21958090972579,39.59915728366528,44.00525614804874,True,False,True,False,True,False,False,True,False,True,True,False,False,True,True,True,False
