t,Mode,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,StateBlc0,StateBlc1,StateBlc2,StateBlc3,StateBlc4,StateBlc5,StateBlc6,StateBlc7,StateBlc8,StateBlc9,StateBlc10,StateBlc11,StateBlc12,StateBlc13,StateBlc14,StateBlc15,State
0.0,1,28.81228132746942,55.59303522074259,32.63886838977119,27.94170457332603,53.79870810644757,24.817161653390656,28.949456362418996,41.208538885823685,40.709338904882635,35.61294094420262,32.272712798610435,25.49715721257212,31.33680390193465,59.29719913828969,44.95812965034153,36.821928316200996,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.1,1,29.081144246086378,55.940433193561105,32.90741191530164,28.188574867677374,54.13395586072143,25.06926841043941,29.192401832743794,41.490474988822974,41.00865412576407,35.88903191032136,32.52768895695049,25.73407070090115,31.606224098046066,59.651527376277635,45.27044698942643,37.09987669893531,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
0.2,1,29.35163022520278,56.2896201338362,33.177452270887045,28.436897142776274,54.47087513676211,25.32273584274966,29.43660815279875,41.77383532869201,41.309536166672665,36.16652662235287,32.783967452682745,25.97228346897907,31.877111606065412,59.86547439959309,45.58429638260869,37.379284724993006,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
0.30000000000000004,1,29.623748600219844,56.64060532932505,33.44899760148245,28.686679663337156,54.80947437825807,25.577570969950944,29.682081820901857,42.05862716693256,41.61199299538943,36.44522796177746,33.04155477848398,26.211802402225302,32.14926988908529,59.62416448734935,45.89948108014724,37.660159882882766,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
0.4,1,29.89750909942582,56.993398459306164,33.72205639494849,28.937931042126873,55.14976238477952,25.83378101580542,29.928829608837805,42.34485807121609,41.91603273259902,36.725055444360805,33.30045751815204,26.452634675386363,32.42261884086028,59.38485051098022,46.215920891316756,37.94250988491807,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
0.5,1,30.172921298606674,57.348009046122414,33.99663700351091,29.19065975662211,55.49174781160156,26.091373072065362,30.17685817775739,42.63253548574626,42.221663337470275,37.006015595529675,33.56068211874908,26.69478734678681,32.69716532497751,59.14752132404458,46.53362261475945,38.22634230300599,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
0.6000000000000001,1,30.449994828201866,57.70444666278633,34.27274782519971,29.444874332536184,55.83543935883073,26.35035426748932,30.426174223509538,42.92166689379456,42.52889281009348,37.28811496550728,33.82223506024168,26.93826751200215,32.97291623264715,58.91216586251869,46.85259307439205,38.511664748214,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
0.7000000000000001,1,30.728739373556607,58.06272093320287,34.550397304054314,29.70058334404189,56.18084577159741,26.610731767996842,30.676784476790342,43.21225981786991,42.83772919164626,37.57136012945397,34.085122855631944,27.183082304019134,33.24987848284973,58.67877314438197,47.17283911954213,38.79848487093225,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
0.8,1,31.009164675328876,58.422841532528714,34.82959393045462,29.957795414131148,56.52797584036603,26.872512776917993,30.92869570338319,43.504321819992136,43.148180564661,37.855757687692595,34.349352051168815,27.42923889349415,33.52805902257225,58.44733226897583,47.49436762516648,39.08681036113512,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
0.9,1,31.291280530072115,58.78481818768617,35.11034624159463,30.216519215130084,56.876838401378755,27.135704535350097,31.181914704502102,43.7978605020829,43.460255053407096,38.14131426602782,34.61492922665036,27.676744489122555,33.80746482714316,58.21783241613564,47.81718549216031,39.37664894875516,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
